"onset","onset_low","onset_high","rowname","year","id_cells","offset","offset_low","offset_high","duration","scientificName","Order"
114.2,82,140,2019.651,2019,651,283,272.8,296,168.8,"Xylocopa virginica","Hymenoptera"
123.6,120,138.4,2018.652,2018,652,295.7,283.3,302,172.1,"Xylocopa virginica","Hymenoptera"
116.1,96,120.7,2019.652,2019,652,285.8,269.7,300.1,169.7,"Xylocopa virginica","Hymenoptera"
178.1,177,179.55,2019.655,2019,655,237.25,224.45,251,59.15,"Xylocopa virginica","Hymenoptera"
101,98,107,2019.661,2019,661,270.4,236,274,169.4,"Xylocopa virginica","Hymenoptera"
105.55,97,125,2019.662,2019,662,296.95,259.9,315,191.4,"Xylocopa virginica","Hymenoptera"
85.8,70,118.6,2019.663,2019,663,304,269.8,325,218.2,"Xylocopa virginica","Hymenoptera"
215.5,215,220,2019.694,2019,694,274.5,256.5,275,59,"Xylocopa virginica","Hymenoptera"
148,142,149,2019.695,2019,695,256,251,276,108,"Xylocopa virginica","Hymenoptera"
159.75,159,160.75,2017.697,2017,697,243.75,220.25,258,84,"Xylocopa virginica","Hymenoptera"
123.4,120,138.4,2018.697,2018,697,251,231.8,281,127.6,"Xylocopa virginica","Hymenoptera"
125.2,94,147.6,2019.697,2019,697,286.8,279.6,300,161.6,"Xylocopa virginica","Hymenoptera"
141.05,124,155,2015.703,2015,703,303.5,248,309,162.45,"Xylocopa virginica","Hymenoptera"
104,96,112,2018.703,2018,703,269.5,228,271,165.5,"Xylocopa virginica","Hymenoptera"
94.9,89,103,2019.703,2019,703,281.9,265.1,298,187,"Xylocopa virginica","Hymenoptera"
118.25,115,153.15,2018.704,2018,704,294.2,277.3,302,175.95,"Xylocopa virginica","Hymenoptera"
106.8,99,112,2019.704,2019,704,267.8,247,272,161,"Xylocopa virginica","Hymenoptera"
122.25,120,130.8,2018.737,2018,737,267.6,211.7,273,145.35,"Xylocopa virginica","Hymenoptera"
135.6,93,164,2018.738,2018,738,259.4,233.4,263,123.8,"Xylocopa virginica","Hymenoptera"
116.5,111,156,2019.738,2019,738,278.5,266,284,162,"Xylocopa virginica","Hymenoptera"
130.25,116,138.75,2017.739,2017,739,263.25,229,279,133,"Xylocopa virginica","Hymenoptera"
121.95,116,126.2,2018.739,2018,739,273.05,256.7,279,151.1,"Xylocopa virginica","Hymenoptera"
107.8,73,120.6,2019.739,2019,739,265.3,255.05,274,157.5,"Xylocopa virginica","Hymenoptera"
120.8,101,137,2019.74,2019,740,254.75,229,263,133.95,"Xylocopa virginica","Hymenoptera"
135.2,128,145.55,2018.742,2018,742,253.45,237.55,262,118.25,"Xylocopa virginica","Hymenoptera"
105.25,96,116.25,2015.744,2015,744,283.05,256.45,294,177.8,"Xylocopa virginica","Hymenoptera"
113.25,69,138.1,2016.744,2016,744,300.4,291,311.55,187.15,"Xylocopa virginica","Hymenoptera"
105.25,56,110.5,2017.744,2017,744,266.75,259.75,285,161.5,"Xylocopa virginica","Hymenoptera"
112.55,90,117,2018.744,2018,744,286.9,278.4,307.2,174.35,"Xylocopa virginica","Hymenoptera"
104.4,97,110.4,2019.744,2019,744,288.6,281.6,298.6,184.2,"Xylocopa virginica","Hymenoptera"
140,136,141.8,2015.745,2015,745,289.2,254.4,310,149.2,"Xylocopa virginica","Hymenoptera"
94.55,92,127.3,2016.745,2016,745,281.45,264,284,186.9,"Xylocopa virginica","Hymenoptera"
105.8,99,117.2,2017.745,2017,745,255.4,244,283,149.6,"Xylocopa virginica","Hymenoptera"
118.4,105,124.8,2018.745,2018,745,316.6,252.4,327,198.2,"Xylocopa virginica","Hymenoptera"
114,74,118,2019.745,2019,745,298,283,309,184,"Xylocopa virginica","Hymenoptera"
53,8,108,2019.746,2019,746,263.55,224.3,264,210.55,"Xylocopa virginica","Hymenoptera"
123.75,114,129,2017.78,2017,780,272.7,238.35,287,148.95,"Xylocopa virginica","Hymenoptera"
133.6,126,152.05,2018.78,2018,780,261.5,244.85,271,127.9,"Xylocopa virginica","Hymenoptera"
103,98,129.6,2019.78,2019,780,252.7,237.7,268,149.7,"Xylocopa virginica","Hymenoptera"
114.6,102,120,2018.782,2018,782,246.5,228,250,131.9,"Xylocopa virginica","Hymenoptera"
118.9,117,120.9,2019.782,2019,782,263.1,225.75,265,144.2,"Xylocopa virginica","Hymenoptera"
100,83,124,2019.784,2019,784,271.5,249,275,171.5,"Xylocopa virginica","Hymenoptera"
112.6,106,127.9,2017.785,2017,785,261.7,237.1,265,149.1,"Xylocopa virginica","Hymenoptera"
103.6,102,115.2,2018.785,2018,785,294.8,262.4,306,191.2,"Xylocopa virginica","Hymenoptera"
104.45,98,117,2019.785,2019,785,267.6,256.9,288,163.15,"Xylocopa virginica","Hymenoptera"
145.3,144,159.65,2018.786,2018,786,294.2,276,315,148.9,"Xylocopa virginica","Hymenoptera"
106.3,89,117,2019.786,2019,786,263.7,257,283,157.4,"Xylocopa virginica","Hymenoptera"
149.7,142,153.2,2016.815,2016,815,304.5,266.2,322,154.8,"Xylocopa virginica","Hymenoptera"
150.25,142,153.25,2017.815,2017,815,256.25,239,281,106,"Xylocopa virginica","Hymenoptera"
126.6,122,166.6,2018.815,2018,815,265,250.6,282,138.4,"Xylocopa virginica","Hymenoptera"
163.5,128,173.6,2019.815,2019,815,270.4,256.8,279,106.9,"Xylocopa virginica","Hymenoptera"
153.05,147,181.65,2019.819,2019,819,258.5,244.65,264,105.45,"Xylocopa virginica","Hymenoptera"
146,122,162,2015.82,2015,820,254.8,241,256,108.8,"Xylocopa virginica","Hymenoptera"
126.8,114,142.5,2016.82,2016,820,265,252.9,275,138.2,"Xylocopa virginica","Hymenoptera"
109.2,104,117.6,2017.82,2017,820,266.8,255,295,157.6,"Xylocopa virginica","Hymenoptera"
124.4,117,129,2018.82,2018,820,256.4,239.6,295,132,"Xylocopa virginica","Hymenoptera"
122.8,107,128,2019.82,2019,820,256.55,242.6,270,133.75,"Xylocopa virginica","Hymenoptera"
123,121,125,2019.821,2019,821,247,204,271,124,"Xylocopa virginica","Hymenoptera"
111.65,110,136.65,2016.826,2016,826,297.95,265.15,304,186.3,"Xylocopa virginica","Hymenoptera"
111.4,101,127.4,2017.826,2017,826,257.65,242.2,265,146.25,"Xylocopa virginica","Hymenoptera"
117,52,122,2018.826,2018,826,282,275,290,165,"Xylocopa virginica","Hymenoptera"
105,89,111,2019.826,2019,826,275,260,293,170,"Xylocopa virginica","Hymenoptera"
143,137,150.2,2019.859,2019,859,259.2,242.4,264,116.2,"Xylocopa virginica","Hymenoptera"
181.35,169,188,2019.86,2019,860,251.2,240.15,259,69.85,"Xylocopa virginica","Hymenoptera"
145.65,112,152.55,2019.867,2019,867,270.7,259.8,307,125.05,"Xylocopa virginica","Hymenoptera"
127.55,127,128.55,2018.868,2018,868,281,236.45,292,153.45,"Xylocopa virginica","Hymenoptera"
139,122,144.55,2019.868,2019,868,268.5,264,277,129.5,"Xylocopa virginica","Hymenoptera"
140.05,134,171.4,2018.907,2018,907,246.45,225.35,258,106.4,"Xylocopa virginica","Hymenoptera"
128.65,103,130,2019.907,2019,907,262.05,249.6,263,133.4,"Xylocopa virginica","Hymenoptera"
150.8,131,153,2019.91,2019,910,264.6,253.2,270,113.8,"Xylocopa virginica","Hymenoptera"
150,142,158,2019.952,2019,952,229,215,231,79,"Xylocopa virginica","Hymenoptera"
129,111,141,2016.954,2016,954,278.5,263.5,280,149.5,"Xylocopa virginica","Hymenoptera"
146.7,104,165,2017.954,2017,954,271.3,251,279,124.6,"Xylocopa virginica","Hymenoptera"
123.35,118,125.7,2018.954,2018,954,275.6,269,278,152.25,"Xylocopa virginica","Hymenoptera"
109.6,85,115,2019.954,2019,954,271.4,264,296,161.8,"Xylocopa virginica","Hymenoptera"
